site,deploy_num,deploy_start,deploy_end,deploy_time_edt,lat,long,ST_color,ST_serial,depth_meters,transect,transect_depth_start,transect_depth_end,quadrat,bare,halodule,zostera,ruppia,algae,oyster,spartina,juncus,other,shoot density1_16m2,canopy sampled,transect_lat_start,transect_long_start,transect_lat_end,transect_long_end,notes
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,3,50,70,15,85,13,2,0,0,0,0,0,0,NA,no,34.74551667,76.45055,34.74508333,76.45025,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,3,50,70,20,20,75,0,5,0,0,0,0,0,50,yes,34.74551667,76.45055,34.74508333,76.45025,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,3,50,70,25,10,10,80,0,0,0,0,0,0,NA,no,34.74551667,76.45055,34.74508333,76.45025,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,3,50,70,30,10,80,0,10,0,0,0,0,0,120,yes,34.74551667,76.45055,34.74508333,76.45025,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,3,50,70,35,25,80,5,0,0,0,0,0,0,NA,no,34.74551667,76.45055,34.74508333,76.45025,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,3,50,70,40,5,90,5,0,0,0,0,0,0,70,yes,34.74551667,76.45055,34.74508333,76.45025,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,3,50,70,45,30,60,10,0,0,0,0,0,0,NA,no,34.74551667,76.45055,34.74508333,76.45025,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,3,50,70,50,25,80,0,5,0,0,0,0,0,96,yes,34.74551667,76.45055,34.74508333,76.45025,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,2,48,50,0,0,90,10,0,0,0,0,0,0,80,yes,34.74551667,76.45023333,34.74505,76.45033333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,2,48,50,5,10,90,0,0,0,0,0,0,0,NA,no,34.74551667,76.45023333,34.74505,76.45033333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,2,48,50,10,30,60,5,5,0,0,0,0,0,56,yes,34.74551667,76.45023333,34.74505,76.45033333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,2,48,50,15,10,90,0,0,0,0,0,0,0,NA,no,34.74551667,76.45023333,34.74505,76.45033333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,2,48,50,20,5,90,0,5,0,0,0,0,0,132,yes,34.74551667,76.45023333,34.74505,76.45033333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,2,48,50,25,10,0,90,0,0,0,0,0,0,NA,n,34.74551667,76.45023333,34.74505,76.45033333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,2,48,50,30,0,95,5,0,0,0,0,0,0,68,yes,34.74551667,76.45023333,34.74505,76.45033333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,2,48,50,35,20,60,0,20,0,0,0,0,0,NA,n,34.74551667,76.45023333,34.74505,76.45033333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,2,48,50,40,50,30,0,20,0,0,0,0,0,16,yes,34.74551667,76.45023333,34.74505,76.45033333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,2,48,50,45,20,70,10,0,0,0,0,0,0,NA,n,34.74551667,76.45023333,34.74505,76.45033333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,2,48,50,50,5,90,5,0,0,0,0,0,0,88,yes,34.74551667,76.45023333,34.74505,76.45033333,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,1,0,47,0,15,0,0,0,0,0,80,0,5,NA,no,34.75923333,76.4362,34.75885,76.43643333,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,1,0,47,5,30,0,0,0,0,0,70,0,0,NA,no,34.75923333,76.4362,34.75885,76.43643333,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,1,0,47,10,40,0,0,0,0,0,0,60,0,NA,no,34.75923333,76.4362,34.75885,76.43643333,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,1,0,47,15,100,0,0,0,0,0,0,0,0,NA,no,34.75923333,76.4362,34.75885,76.43643333,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,1,0,47,20,100,0,0,0,0,0,0,0,0,NA,no,34.75923333,76.4362,34.75885,76.43643333,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,1,0,47,25,100,0,0,0,0,0,0,0,0,NA,no,34.75923333,76.4362,34.75885,76.43643333,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,1,0,47,30,100,0,0,0,0,0,0,0,0,NA,no,34.75923333,76.4362,34.75885,76.43643333,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,1,0,47,35,100,0,0,0,0,0,0,0,0,NA,no,34.75923333,76.4362,34.75885,76.43643333,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,1,0,47,40,100,0,0,0,0,0,0,0,0,NA,no,34.75923333,76.4362,34.75885,76.43643333,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,1,0,47,45,100,0,0,0,0,0,0,0,0,NA,no,34.75923333,76.4362,34.75885,76.43643333,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,1,0,47,50,100,0,0,0,0,0,0,0,0,NA,no,34.75923333,76.4362,34.75885,76.43643333,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,2,21,90,0,50,50,0,0,0,0,0,0,0,NA,no,34.759,76.43605,34.75911667,76.43655,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,2,21,90,5,100,0,0,0,0,0,0,0,0,NA,no,34.759,76.43605,34.75911667,76.43655,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,2,21,90,10,100,0,0,0,0,0,0,0,0,NA,no,34.759,76.43605,34.75911667,76.43655,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,2,21,90,15,100,0,0,0,0,0,0,0,0,NA,no,34.759,76.43605,34.75911667,76.43655,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,2,21,90,20,100,0,0,0,0,0,0,0,0,NA,no,34.759,76.43605,34.75911667,76.43655,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,2,21,90,25,100,0,0,0,0,0,0,0,0,NA,no,34.759,76.43605,34.75911667,76.43655,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,2,21,90,30,100,0,0,0,0,0,0,0,0,NA,no,34.759,76.43605,34.75911667,76.43655,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,2,21,90,35,100,0,0,0,0,0,0,0,0,NA,no,34.759,76.43605,34.75911667,76.43655,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,2,21,90,40,100,0,0,0,0,0,0,0,0,NA,no,34.759,76.43605,34.75911667,76.43655,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,2,21,90,45,100,0,0,0,0,0,0,0,0,NA,no,34.759,76.43605,34.75911667,76.43655,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,2,21,90,50,100,0,0,0,0,0,0,0,0,NA,no,34.759,76.43605,34.75911667,76.43655,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,3,0,70,0,0,0,0,0,0,0,40,30,0,NA,no,34.75933333,76.43631667,34.75886667,76.43635,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,3,0,70,5,0,0,0,0,0,0,30,30,0,NA,no,34.75933333,76.43631667,34.75886667,76.43635,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,3,0,70,10,0,0,0,0,0,0,30,15,10,NA,no,34.75933333,76.43631667,34.75886667,76.43635,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,3,0,70,15,100,0,0,0,0,0,0,0,0,NA,no,34.75933333,76.43631667,34.75886667,76.43635,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,3,0,70,20,100,0,0,0,0,0,0,0,0,NA,no,34.75933333,76.43631667,34.75886667,76.43635,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,3,0,70,25,100,0,0,0,0,0,0,0,0,NA,no,34.75933333,76.43631667,34.75886667,76.43635,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,3,0,70,30,100,0,0,0,0,0,0,0,0,NA,no,34.75933333,76.43631667,34.75886667,76.43635,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,3,0,70,35,100,0,0,0,0,0,0,0,0,NA,no,34.75933333,76.43631667,34.75886667,76.43635,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,3,0,70,40,100,0,0,0,0,0,0,0,0,NA,no,34.75933333,76.43631667,34.75886667,76.43635,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,3,0,70,45,100,0,0,0,0,0,0,0,0,NA,no,34.75933333,76.43631667,34.75886667,76.43635,
Creek_B,3,6/28/2019,,14:29,34.75903333,76.4503,green,,0.56,3,0,70,50,100,0,0,0,0,0,0,0,0,NA,no,34.75933333,76.43631667,34.75886667,76.43635,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,1,67,75,0,5,85,0,10,0,0,0,0,0,105,yes,34.76288333,76.44013333,34.76246667,76.44033333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,1,67,75,5,15,75,0,10,0,0,0,0,0,NA,no,34.76288333,76.44013333,34.76246667,76.44033333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,1,67,75,10,5,90,0,5,0,0,0,0,0,74,yes,34.76288333,76.44013333,34.76246667,76.44033333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,1,67,75,15,15,70,5,10,0,0,0,0,0,NA,no,34.76288333,76.44013333,34.76246667,76.44033333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,1,67,75,20,40,40,0,20,0,0,0,0,0,52,yes,34.76288333,76.44013333,34.76246667,76.44033333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,1,67,75,25,15,75,5,5,0,0,0,0,0,NA,no,34.76288333,76.44013333,34.76246667,76.44033333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,1,67,75,30,30,30,0,10,30,0,0,0,0,116,yes,34.76288333,76.44013333,34.76246667,76.44033333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,1,67,75,35,70,0,30,0,0,0,0,0,0,NA,no,34.76288333,76.44013333,34.76246667,76.44033333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,1,67,75,40,15,80,5,0,0,0,0,0,0,88,yes,34.76288333,76.44013333,34.76246667,76.44033333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,1,67,75,45,95,5,0,0,0,0,0,0,0,NA,no,34.76288333,76.44013333,34.76246667,76.44033333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,1,67,75,50,10,40,10,40,0,0,0,0,0,82,yes,34.76288333,76.44013333,34.76246667,76.44033333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,2,84,NA,0,97,1,2,0,0,0,0,0,0,6,yes,34.7627,76.4405,34.26253333,76.44003333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,2,84,NA,5,5,60,5,30,0,0,0,0,0,NA,no,34.7627,76.4405,34.26253333,76.44003333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,2,84,NA,10,5,55,10,30,0,0,0,0,0,115,yes,34.7627,76.4405,34.26253333,76.44003333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,2,84,NA,15,0,25,15,60,0,0,0,0,0,NA,no,34.7627,76.4405,34.26253333,76.44003333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,2,84,NA,20,0,50,0,50,0,0,0,0,0,70,yes,34.7627,76.4405,34.26253333,76.44003333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,2,84,NA,25,99,1,0,0,0,0,0,0,0,NA,no,34.7627,76.4405,34.26253333,76.44003333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,2,84,NA,30,50,10,10,30,0,0,0,0,0,35,yes,34.7627,76.4405,34.26253333,76.44003333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,2,84,NA,35,0,20,20,60,0,0,0,0,0,NA,no,34.7627,76.4405,34.26253333,76.44003333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,2,84,NA,40,30,20,5,30,15,0,0,0,0,60,yes,34.7627,76.4405,34.26253333,76.44003333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,2,84,NA,45,20,0,0,75,5,0,0,0,0,NA,no,34.7627,76.4405,34.26253333,76.44003333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,2,84,NA,50,0,20,0,80,0,0,0,0,0,150,yes,34.7627,76.4405,34.26253333,76.44003333,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,3,71,85,0,20,70,0,10,0,0,0,0,0,76,yes,34.76246667,76.44033333,34.76246667,76.44031667,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,3,71,85,5,20,50,0,30,0,0,0,0,0,NA,no,34.76246667,76.44033333,34.76246667,76.44031667,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,3,71,85,10,0,80,0,20,0,0,0,0,0,116,yes,34.76246667,76.44033333,34.76246667,76.44031667,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,3,71,85,15,70,30,0,0,0,0,0,0,0,NA,no,34.76246667,76.44033333,34.76246667,76.44031667,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,3,71,85,20,15,80,0,5,0,0,0,0,0,104,yes,34.76246667,76.44033333,34.76246667,76.44031667,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,3,71,85,25,50,30,10,10,0,0,0,0,0,NA,no,34.76246667,76.44033333,34.76246667,76.44031667,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,3,71,85,30,20,70,0,10,0,0,0,0,0,56,yes,34.76246667,76.44033333,34.76246667,76.44031667,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,3,71,85,35,80,0,20,0,0,0,0,0,0,NA,no,34.76246667,76.44033333,34.76246667,76.44031667,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,3,71,85,40,95,5,0,0,0,0,0,0,0,3,yes,34.76246667,76.44033333,34.76246667,76.44031667,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,3,71,85,45,45,5,50,0,0,0,0,0,0,NA,no,34.76246667,76.44033333,34.76246667,76.44031667,
Seagrass_B,3,6/28/2019,,15:36,34.76266667,76.4403,yellow,,0.7,3,71,85,50,60,10,30,0,0,0,0,0,0,10,yes,34.76246667,76.44033333,34.76246667,76.44031667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,1,116,74,0,100,0,0,0,0,0,0,0,0,NA,no,34.84975,76.35586667,34.8495,76.35621667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,1,116,74,5,100,0,0,0,0,0,0,0,0,NA,no,34.84975,76.35586667,34.8495,76.35621667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,1,116,74,10,100,0,0,0,0,0,0,0,0,NA,no,34.84975,76.35586667,34.8495,76.35621667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,1,116,74,15,100,0,0,0,0,0,0,0,0,NA,no,34.84975,76.35586667,34.8495,76.35621667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,1,116,74,20,100,0,0,0,0,0,0,0,0,NA,no,34.84975,76.35586667,34.8495,76.35621667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,1,116,74,25,100,0,0,0,0,0,0,0,0,NA,no,34.84975,76.35586667,34.8495,76.35621667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,1,116,74,30,100,0,0,0,0,0,0,0,0,NA,no,34.84975,76.35586667,34.8495,76.35621667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,1,116,74,35,100,0,0,0,0,0,0,0,0,NA,no,34.84975,76.35586667,34.8495,76.35621667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,1,116,74,40,100,0,0,0,0,0,0,0,0,NA,no,34.84975,76.35586667,34.8495,76.35621667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,1,116,74,45,100,0,0,0,0,0,0,0,0,NA,no,34.84975,76.35586667,34.8495,76.35621667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,1,116,74,50,100,0,0,0,0,0,0,0,0,NA,no,34.84975,76.35586667,34.8495,76.35621667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,2,98,59,0,100,0,0,0,0,0,0,0,0,NA,no,34.84961667,76.35628333,34.84966667,76.35575,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,2,98,59,5,100,0,0,0,0,0,0,0,0,NA,no,34.84961667,76.35628333,34.84966667,76.35575,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,2,98,59,10,100,0,0,0,0,0,0,0,0,NA,no,34.84961667,76.35628333,34.84966667,76.35575,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,2,98,59,15,100,0,0,0,0,0,0,0,0,NA,no,34.84961667,76.35628333,34.84966667,76.35575,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,2,98,59,20,100,0,0,0,0,0,0,0,0,NA,no,34.84961667,76.35628333,34.84966667,76.35575,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,2,98,59,25,100,0,0,0,0,0,0,0,0,NA,no,34.84961667,76.35628333,34.84966667,76.35575,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,2,98,59,30,100,0,0,0,0,0,0,0,0,NA,no,34.84961667,76.35628333,34.84966667,76.35575,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,2,98,59,35,100,0,0,0,0,0,0,0,0,NA,no,34.84961667,76.35628333,34.84966667,76.35575,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,2,98,59,40,100,0,0,0,0,0,0,0,0,NA,no,34.84961667,76.35628333,34.84966667,76.35575,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,2,98,59,45,100,0,0,0,0,0,0,0,0,NA,no,34.84961667,76.35628333,34.84966667,76.35575,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,2,98,59,50,100,0,0,0,0,0,0,0,0,NA,no,34.84961667,76.35628333,34.84966667,76.35575,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,3,61,85,0,100,0,0,0,0,0,0,0,0,NA,no,34.84951667,76.35583333,34.84975,76.35631667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,3,61,85,5,100,0,0,0,0,0,0,0,0,NA,no,34.84951667,76.35583333,34.84975,76.35631667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,3,61,85,10,100,0,0,0,0,0,0,0,0,NA,no,34.84951667,76.35583333,34.84975,76.35631667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,3,61,85,15,100,0,0,0,0,0,0,0,0,NA,no,34.84951667,76.35583333,34.84975,76.35631667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,3,61,85,20,100,0,0,0,0,0,0,0,0,NA,no,34.84951667,76.35583333,34.84975,76.35631667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,3,61,85,25,100,0,0,0,0,0,0,0,0,NA,no,34.84951667,76.35583333,34.84975,76.35631667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,3,61,85,30,100,0,0,0,0,0,0,0,0,NA,no,34.84951667,76.35583333,34.84975,76.35631667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,3,61,85,35,100,0,0,0,0,0,0,0,0,NA,no,34.84951667,76.35583333,34.84975,76.35631667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,3,61,85,40,100,0,0,0,0,0,0,0,0,NA,no,34.84951667,76.35583333,34.84975,76.35631667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,3,61,85,45,100,0,0,0,0,0,0,0,0,NA,no,34.84951667,76.35583333,34.84975,76.35631667,
Mudflat_Core,3,6/28/2019,,16:59,34.84963333,76.35605,red,,0.77,3,61,85,50,100,0,0,0,0,0,0,0,0,NA,no,34.84951667,76.35583333,34.84975,76.35631667,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,1,0,0,0,100,0,0,0,0,0,0,0,0,NA,no,NA,NA,34.6418,76.53033333,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,1,0,0,5,100,0,0,0,0,0,0,0,0,NA,no,NA,NA,34.6418,76.53033333,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,1,0,0,10,80,0,0,0,0,0,20,0,0,NA,no,NA,NA,34.6418,76.53033333,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,1,0,0,15,100,0,0,0,0,0,0,0,0,NA,no,NA,NA,34.6418,76.53033333,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,1,0,0,20,50,0,0,0,0,50,0,0,0,NA,no,NA,NA,34.6418,76.53033333,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,1,0,0,25,99,0,0,0,0,0,1,0,0,NA,no,NA,NA,34.6418,76.53033333,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,1,0,0,30,100,0,0,0,0,0,0,0,0,NA,no,NA,NA,34.6418,76.53033333,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,1,0,0,35,100,0,0,0,0,0,0,0,0,NA,no,NA,NA,34.6418,76.53033333,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,1,0,0,40,100,0,0,0,0,0,0,0,0,NA,no,NA,NA,34.6418,76.53033333,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,1,0,0,45,85,0,0,0,0,15,0,0,0,NA,no,NA,NA,34.6418,76.53033333,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,1,0,0,50,100,0,0,0,0,0,0,0,0,NA,no,NA,NA,34.6418,76.53033333,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,2,0,0,0,90,0,0,0,0,10,0,0,0,NA,no,34.64165,76.52991667,34.64161667,76.53046667,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,2,0,0,5,98,0,0,0,0,2,0,0,0,NA,no,34.64165,76.52991667,34.64161667,76.53046667,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,2,0,0,10,90,0,0,0,0,5,5,0,0,NA,no,34.64165,76.52991667,34.64161667,76.53046667,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,2,0,0,15,100,0,0,0,0,0,0,0,0,NA,no,34.64165,76.52991667,34.64161667,76.53046667,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,2,0,0,20,100,0,0,0,0,0,0,0,0,NA,no,34.64165,76.52991667,34.64161667,76.53046667,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,2,0,0,25,100,0,0,0,0,0,0,0,0,NA,no,34.64165,76.52991667,34.64161667,76.53046667,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,2,0,0,30,100,0,0,0,0,0,0,0,0,NA,no,34.64165,76.52991667,34.64161667,76.53046667,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,2,0,0,35,100,0,0,0,0,0,0,0,0,NA,no,34.64165,76.52991667,34.64161667,76.53046667,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,2,0,0,40,100,0,0,0,0,0,0,0,0,NA,no,34.64165,76.52991667,34.64161667,76.53046667,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,2,0,0,45,40,0,0,0,0,0,60,0,0,NA,no,34.64165,76.52991667,34.64161667,76.53046667,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,2,0,0,50,100,0,0,0,0,0,0,0,0,NA,no,34.64165,76.52991667,34.64161667,76.53046667,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,3,0,0,0,99,0,0,0,0,0,1,0,0,NA,no,34.64188333,76.53015,34.64145,76.53015,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,3,0,0,5,5,0,0,0,0,0,95,0,0,NA,no,34.64188333,76.53015,34.64145,76.53015,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,3,0,0,10,0,0,0,0,0,2,0,0,0,NA,no,34.64188333,76.53015,34.64145,76.53015,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,3,0,0,15,50,0,0,0,0,50,0,0,0,NA,no,34.64188333,76.53015,34.64145,76.53015,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,3,0,0,20,100,0,0,0,0,0,0,0,0,NA,no,34.64188333,76.53015,34.64145,76.53015,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,3,0,0,25,100,0,0,0,0,0,0,0,0,NA,no,34.64188333,76.53015,34.64145,76.53015,
Creek_8,4,7/15/2019,,11:26,34.64163333,76.53015,green,,0.65,3,0,0,30,100,0,0,0,0,0,0,0,0,NA,no,34.64188333,76.53015,34.64145,76.53015,
